Date,AAPL,AMZN,MSFT,NVDA
2025-01-02,,,,
2025-01-03,-0.002009383293515743,0.018027432561515733,0.01139567952579168,0.04453757048093232
2025-01-06,0.006738879114182028,0.015254909370185477,0.010629484417451707,0.03433227133768657
2025-01-07,-0.011387714951863415,-0.02416414035082548,-0.01280819791644039,-0.06216958077745127
2025-01-08,0.0020229888322240708,9.006470850470016e-05,0.005185056835960822,-0.00021402417068083768
2025-01-10,-0.024103726697463634,-0.014360970473526025,-0.01321365716962708,-0.029976334644661762
2025-01-13,-0.01034417252455,-0.0021923619356289947,-0.0042010854407185105,-0.019718935620644085
2025-01-14,-0.004778134860750183,-0.003204303696411115,-0.0036434664121826055,-0.011033737518763242
2025-01-15,0.01967588958356825,0.025670516796895804,0.02559730575477115,0.03400143694638924
2025-01-16,-0.04040024064431946,-0.012043887924316987,-0.004058149938517497,-0.019597900489832676
2025-01-17,0.007535246582444088,0.023928209424767255,0.010481015092373758,0.03099507975064153
2025-01-21,-0.03191579433189162,0.021111818274402117,-0.0012353857550320146,0.022656267058981383
2025-01-22,0.005344970004767413,0.018638063663626525,0.04130689702685242,0.04430888193590321
2025-01-23,-0.0007593409814914409,0.0017446222360446573,0.001143002198113141,0.00101979985104661
2025-01-24,-0.003934779699642843,-0.002421170970448472,-0.005932249435269044,-0.031245768554854614
2025-01-27,0.03178035791339884,0.0024270472668348475,-0.02139354599135701,-0.16968169831960267
2025-01-28,0.0365439462721342,0.011596277923593856,0.02908698945008359,0.08925862094077885
2025-01-29,0.004616809098630492,-0.004534900692607424,-0.010890101132774666,-0.04101100261279511
2025-01-30,-0.007394699851351549,-0.010250170242948609,-0.06180899085053826,0.007679956466735138
2025-01-31,-0.006692219313426562,0.012955989149507907,0.00016861415017976888,-0.03674293172733545
2025-02-03,-0.033855973855805965,-0.0010938846972727845,-0.009974382558504913,-0.02840002898429128
2025-02-04,0.02100795002801048,0.019543422733693472,0.00352855022087728,0.017058061271298497
